P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 P33 P34 P35 P36 P37 P38 P39 P40 P41 P42 P43 P44 P45 P46 P47 P48 P49 P50 P51 P52 P53 P54 P55 P56 P57 P58 P59 P60 P61 P62 P63 P64 P65 P66 P67 P68 P69 P70 P71 P72 P73 P74 P75 P76 P77 P78 P79 P80 P81 P82 P83 P84 P85 P86 P87 P88 P89 P90 P91 P92 P93 P94 P95 P96 P97 P98 P99 P100 P101 P102 P103 P104 P105 P106 P107 P108 P109 P110 P111 P112 P113 P114 P115 P116 P117 P118 M1 M2 M3 M4 M5 M6 M7 M8 M9 M10 M11 M12 M13 M14 M15 M16 M17 M18 M19 M20 M21 M22 M23 M24 M25 M26 M27 M28 M29 M30 M31 M32 M33 M34 M35 M36 M37 M38 M39 M40 M41 M42 M43 M44 M45 M46 M47 M48 M49 M50 M51 M52 M53 M54 M55 M56 M57 M58 M59 M60 M61 M62 M63 M64 M65 M66 M67 M68 M69 M70 M71 M72 M73 M74 M75 M76 M77 M78 M79 M80 M81 M82 M83 M84 M85 M86 M87 M88 M89 M90 M91 M92 M93 M94 M95 M96 M97 M98 M99 M100 M101 M102
800 4 3.9 4 4 3 3.3 3.3 3.1 3.1 3.2 3.6 4 3.54 5.9 6.6 8.2 9 9.5 10.2 11.1 11 9.8 7.8 6.2 6 8.38 18.4 14.7 12.4 6.9 3.8 2.2 1.5 1.5 2.2 4.6 10.4 17 7.98 76.3 77.7 83.2 77.1 94.6 93.9 69.9 84.9 88.6 88.8 97.3 85.6 84.83 49 65.2 58.8 50.5 50.8 45.7 64.3 53 66.9 67.6 59.9 66.3 58.17 0.9 2.2 4.6 7.9 11.9 15.7 18.6 17.8 15 10.4 5 1.6 9.31 13.6 12.4 13.5 13.8 15.1 13 10.1 11.4 10.6 11.7 12.5 13 12.56 79.3 77 71.2 68.5 70.7 68.3 64.1 67.2 71.5 76 77.6 78.1 72.43 32.2 36.7 43.2 46.1 46.7 52.9 62 59.4 54.7 42.9 33.7 30.8 45.11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
800 4 3.9 4 4 3 3.3 3.3 3.1 3.1 3.2 3.6 4 3.54 5.9 6.6 8.2 9 9.5 10.2 11.1 11 9.8 7.8 6.2 6 8.38 18.4 14.7 12.4 6.9 3.8 2.2 1.5 1.5 2.2 4.6 10.4 17 7.98 76.3 77.7 83.2 77.1 94.6 93.9 69.9 84.9 88.6 88.8 97.3 85.6 84.83 49 65.2 58.8 50.5 50.8 45.7 64.3 53 66.9 67.6 59.9 66.3 58.17 0.9 2.2 4.6 7.9 11.9 15.7 18.6 17.8 15 10.4 5 1.6 9.31 13.6 12.4 13.5 13.8 15.1 13 10.1 11.4 10.6 11.7 12.5 13 12.56 79.3 77 71.2 68.5 70.7 68.3 64.1 67.2 71.5 76 77.6 78.1 72.43 32.2 36.7 43.2 46.1 46.7 52.9 62 59.4 54.7 42.9 33.7 30.8 45.11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
800 4 3.9 4 4 3 3.3 3.3 3.1 3.1 3.2 3.6 4 3.54 5.9 6.6 8.2 9 9.5 10.2 11.1 11 9.8 7.8 6.2 6 8.38 18.4 14.7 12.4 6.9 3.8 2.2 1.5 1.5 2.2 4.6 10.4 17 7.98 76.3 77.7 83.2 77.1 94.6 93.9 69.9 84.9 88.6 88.8 97.3 85.6 84.83 49 65.2 58.8 50.5 50.8 45.7 64.3 53 66.9 67.6 59.9 66.3 58.17 0.9 2.2 4.6 7.9 11.9 15.7 18.6 17.8 15 10.4 5 1.6 9.31 13.6 12.4 13.5 13.8 15.1 13 10.1 11.4 10.6 11.7 12.5 13 12.56 79.3 77 71.2 68.5 70.7 68.3 64.1 67.2 71.5 76 77.6 78.1 72.43 32.2 36.7 43.2 46.1 46.7 52.9 62 59.4 54.7 42.9 33.7 30.8 45.11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
800 4 3.9 4 4 3 3.3 3.3 3.1 3.1 3.2 3.6 4 3.54 5.9 6.6 8.2 9 9.5 10.2 11.1 11 9.8 7.8 6.2 6 8.38 18.4 14.7 12.4 6.9 3.8 2.2 1.5 1.5 2.2 4.6 10.4 17 7.98 76.3 77.7 83.2 77.1 94.6 93.9 69.9 84.9 88.6 88.8 97.3 85.6 84.83 49 65.2 58.8 50.5 50.8 45.7 64.3 53 66.9 67.6 59.9 66.3 58.17 0.9 2.2 4.6 7.9 11.9 15.7 18.6 17.8 15 10.4 5 1.6 9.31 13.6 12.4 13.5 13.8 15.1 13 10.1 11.4 10.6 11.7 12.5 13 12.56 79.3 77 71.2 68.5 70.7 68.3 64.1 67.2 71.5 76 77.6 78.1 72.43 32.2 36.7 43.2 46.1 46.7 52.9 62 59.4 54.7 42.9 33.7 30.8 45.11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 0 1 0 1 1 0 0 1 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
800 4 3.9 4 4 3 3.3 3.3 3.1 3.1 3.2 3.6 4 3.54 5.9 6.6 8.2 9 9.5 10.2 11.1 11 9.8 7.8 6.2 6 8.38 18.4 14.7 12.4 6.9 3.8 2.2 1.5 1.5 2.2 4.6 10.4 17 7.98 76.3 77.7 83.2 77.1 94.6 93.9 69.9 84.9 88.6 88.8 97.3 85.6 84.83 49 65.2 58.8 50.5 50.8 45.7 64.3 53 66.9 67.6 59.9 66.3 58.17 0.9 2.2 4.6 7.9 11.9 15.7 18.6 17.8 15 10.4 5 1.6 9.31 13.6 12.4 13.5 13.8 15.1 13 10.1 11.4 10.6 11.7 12.5 13 12.56 79.3 77 71.2 68.5 70.7 68.3 64.1 67.2 71.5 76 77.6 78.1 72.43 32.2 36.7 43.2 46.1 46.7 52.9 62 59.4 54.7 42.9 33.7 30.8 45.11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
800 4 3.9 4 4 3 3.3 3.3 3.1 3.1 3.2 3.6 4 3.54 5.9 6.6 8.2 9 9.5 10.2 11.1 11 9.8 7.8 6.2 6 8.38 18.4 14.7 12.4 6.9 3.8 2.2 1.5 1.5 2.2 4.6 10.4 17 7.98 76.3 77.7 83.2 77.1 94.6 93.9 69.9 84.9 88.6 88.8 97.3 85.6 84.83 49 65.2 58.8 50.5 50.8 45.7 64.3 53 66.9 67.6 59.9 66.3 58.17 0.9 2.2 4.6 7.9 11.9 15.7 18.6 17.8 15 10.4 5 1.6 9.31 13.6 12.4 13.5 13.8 15.1 13 10.1 11.4 10.6 11.7 12.5 13 12.56 79.3 77 71.2 68.5 70.7 68.3 64.1 67.2 71.5 76 77.6 78.1 72.43 32.2 36.7 43.2 46.1 46.7 52.9 62 59.4 54.7 42.9 33.7 30.8 45.11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1 0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
800 4 3.9 4 4 3 3.3 3.3 3.1 3.1 3.2 3.6 4 3.54 5.9 6.6 8.2 9 9.5 10.2 11.1 11 9.8 7.8 6.2 6 8.38 18.4 14.7 12.4 6.9 3.8 2.2 1.5 1.5 2.2 4.6 10.4 17 7.98 76.3 77.7 83.2 77.1 94.6 93.9 69.9 84.9 88.6 88.8 97.3 85.6 84.83 49 65.2 58.8 50.5 50.8 45.7 64.3 53 66.9 67.6 59.9 66.3 58.17 0.9 2.2 4.6 7.9 11.9 15.7 18.6 17.8 15 10.4 5 1.6 9.31 13.6 12.4 13.5 13.8 15.1 13 10.1 11.4 10.6 11.7 12.5 13 12.56 79.3 77 71.2 68.5 70.7 68.3 64.1 67.2 71.5 76 77.6 78.1 72.43 32.2 36.7 43.2 46.1 46.7 52.9 62 59.4 54.7 42.9 33.7 30.8 45.11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 0 0 0 0 1 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
800 4 3.9 4 4 3 3.3 3.3 3.1 3.1 3.2 3.6 4 3.54 5.9 6.6 8.2 9 9.5 10.2 11.1 11 9.8 7.8 6.2 6 8.38 18.4 14.7 12.4 6.9 3.8 2.2 1.5 1.5 2.2 4.6 10.4 17 7.98 76.3 77.7 83.2 77.1 94.6 93.9 69.9 84.9 88.6 88.8 97.3 85.6 84.83 49 65.2 58.8 50.5 50.8 45.7 64.3 53 66.9 67.6 59.9 66.3 58.17 0.9 2.2 4.6 7.9 11.9 15.7 18.6 17.8 15 10.4 5 1.6 9.31 13.6 12.4 13.5 13.8 15.1 13 10.1 11.4 10.6 11.7 12.5 13 12.56 79.3 77 71.2 68.5 70.7 68.3 64.1 67.2 71.5 76 77.6 78.1 72.43 32.2 36.7 43.2 46.1 46.7 52.9 62 59.4 54.7 42.9 33.7 30.8 45.11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
800 4 3.9 4 4 3 3.3 3.3 3.1 3.1 3.2 3.6 4 3.54 5.9 6.6 8.2 9 9.5 10.2 11.1 11 9.8 7.8 6.2 6 8.38 18.4 14.7 12.4 6.9 3.8 2.2 1.5 1.5 2.2 4.6 10.4 17 7.98 76.3 77.7 83.2 77.1 94.6 93.9 69.9 84.9 88.6 88.8 97.3 85.6 84.83 49 65.2 58.8 50.5 50.8 45.7 64.3 53 66.9 67.6 59.9 66.3 58.17 0.9 2.2 4.6 7.9 11.9 15.7 18.6 17.8 15 10.4 5 1.6 9.31 13.6 12.4 13.5 13.8 15.1 13 10.1 11.4 10.6 11.7 12.5 13 12.56 79.3 77 71.2 68.5 70.7 68.3 64.1 67.2 71.5 76 77.6 78.1 72.43 32.2 36.7 43.2 46.1 46.7 52.9 62 59.4 54.7 42.9 33.7 30.8 45.11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 0 1 0 0 0 1 0 0 1 1 1 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
800 4 3.9 4 4 3 3.3 3.3 3.1 3.1 3.2 3.6 4 3.54 5.9 6.6 8.2 9 9.5 10.2 11.1 11 9.8 7.8 6.2 6 8.38 18.4 14.7 12.4 6.9 3.8 2.2 1.5 1.5 2.2 4.6 10.4 17 7.98 76.3 77.7 83.2 77.1 94.6 93.9 69.9 84.9 88.6 88.8 97.3 85.6 84.83 49 65.2 58.8 50.5 50.8 45.7 64.3 53 66.9 67.6 59.9 66.3 58.17 0.9 2.2 4.6 7.9 11.9 15.7 18.6 17.8 15 10.4 5 1.6 9.31 13.6 12.4 13.5 13.8 15.1 13 10.1 11.4 10.6 11.7 12.5 13 12.56 79.3 77 71.2 68.5 70.7 68.3 64.1 67.2 71.5 76 77.6 78.1 72.43 32.2 36.7 43.2 46.1 46.7 52.9 62 59.4 54.7 42.9 33.7 30.8 45.11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
800 4 3.9 4 4 3 3.3 3.3 3.1 3.1 3.2 3.6 4 3.54 5.9 6.6 8.2 9 9.5 10.2 11.1 11 9.8 7.8 6.2 6 8.38 18.4 14.7 12.4 6.9 3.8 2.2 1.5 1.5 2.2 4.6 10.4 17 7.98 76.3 77.7 83.2 77.1 94.6 93.9 69.9 84.9 88.6 88.8 97.3 85.6 84.83 49 65.2 58.8 50.5 50.8 45.7 64.3 53 66.9 67.6 59.9 66.3 58.17 0.9 2.2 4.6 7.9 11.9 15.7 18.6 17.8 15 10.4 5 1.6 9.31 13.6 12.4 13.5 13.8 15.1 13 10.1 11.4 10.6 11.7 12.5 13 12.56 79.3 77 71.2 68.5 70.7 68.3 64.1 67.2 71.5 76 77.6 78.1 72.43 32.2 36.7 43.2 46.1 46.7 52.9 62 59.4 54.7 42.9 33.7 30.8 45.11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
800 4 3.9 4 4 3 3.3 3.3 3.1 3.1 3.2 3.6 4 3.54 5.9 6.6 8.2 9 9.5 10.2 11.1 11 9.8 7.8 6.2 6 8.38 18.4 14.7 12.4 6.9 3.8 2.2 1.5 1.5 2.2 4.6 10.4 17 7.98 76.3 77.7 83.2 77.1 94.6 93.9 69.9 84.9 88.6 88.8 97.3 85.6 84.83 49 65.2 58.8 50.5 50.8 45.7 64.3 53 66.9 67.6 59.9 66.3 58.17 0.9 2.2 4.6 7.9 11.9 15.7 18.6 17.8 15 10.4 5 1.6 9.31 13.6 12.4 13.5 13.8 15.1 13 10.1 11.4 10.6 11.7 12.5 13 12.56 79.3 77 71.2 68.5 70.7 68.3 64.1 67.2 71.5 76 77.6 78.1 72.43 32.2 36.7 43.2 46.1 46.7 52.9 62 59.4 54.7 42.9 33.7 30.8 45.11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 0 1 1 1 1 0 1 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
800 4 3.9 4 4 3 3.3 3.3 3.1 3.1 3.2 3.6 4 3.54 5.9 6.6 8.2 9 9.5 10.2 11.1 11 9.8 7.8 6.2 6 8.38 18.4 14.7 12.4 6.9 3.8 2.2 1.5 1.5 2.2 4.6 10.4 17 7.98 76.3 77.7 83.2 77.1 94.6 93.9 69.9 84.9 88.6 88.8 97.3 85.6 84.83 49 65.2 58.8 50.5 50.8 45.7 64.3 53 66.9 67.6 59.9 66.3 58.17 0.9 2.2 4.6 7.9 11.9 15.7 18.6 17.8 15 10.4 5 1.6 9.31 13.6 12.4 13.5 13.8 15.1 13 10.1 11.4 10.6 11.7 12.5 13 12.56 79.3 77 71.2 68.5 70.7 68.3 64.1 67.2 71.5 76 77.6 78.1 72.43 32.2 36.7 43.2 46.1 46.7 52.9 62 59.4 54.7 42.9 33.7 30.8 45.11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 0 1 0 0 0 0 1 1 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
800 4 3.9 4 4 3 3.3 3.3 3.1 3.1 3.2 3.6 4 3.54 5.9 6.6 8.2 9 9.5 10.2 11.1 11 9.8 7.8 6.2 6 8.38 18.4 14.7 12.4 6.9 3.8 2.2 1.5 1.5 2.2 4.6 10.4 17 7.98 76.3 77.7 83.2 77.1 94.6 93.9 69.9 84.9 88.6 88.8 97.3 85.6 84.83 49 65.2 58.8 50.5 50.8 45.7 64.3 53 66.9 67.6 59.9 66.3 58.17 0.9 2.2 4.6 7.9 11.9 15.7 18.6 17.8 15 10.4 5 1.6 9.31 13.6 12.4 13.5 13.8 15.1 13 10.1 11.4 10.6 11.7 12.5 13 12.56 79.3 77 71.2 68.5 70.7 68.3 64.1 67.2 71.5 76 77.6 78.1 72.43 32.2 36.7 43.2 46.1 46.7 52.9 62 59.4 54.7 42.9 33.7 30.8 45.11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 0 0 1 0 0 0 0 0 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
800 4 3.9 4 4 3 3.3 3.3 3.1 3.1 3.2 3.6 4 3.54 5.9 6.6 8.2 9 9.5 10.2 11.1 11 9.8 7.8 6.2 6 8.38 18.4 14.7 12.4 6.9 3.8 2.2 1.5 1.5 2.2 4.6 10.4 17 7.98 76.3 77.7 83.2 77.1 94.6 93.9 69.9 84.9 88.6 88.8 97.3 85.6 84.83 49 65.2 58.8 50.5 50.8 45.7 64.3 53 66.9 67.6 59.9 66.3 58.17 0.9 2.2 4.6 7.9 11.9 15.7 18.6 17.8 15 10.4 5 1.6 9.31 13.6 12.4 13.5 13.8 15.1 13 10.1 11.4 10.6 11.7 12.5 13 12.56 79.3 77 71.2 68.5 70.7 68.3 64.1 67.2 71.5 76 77.6 78.1 72.43 32.2 36.7 43.2 46.1 46.7 52.9 62 59.4 54.7 42.9 33.7 30.8 45.11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 0 1 0 1 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
800 4 3.9 4 4 3 3.3 3.3 3.1 3.1 3.2 3.6 4 3.54 5.9 6.6 8.2 9 9.5 10.2 11.1 11 9.8 7.8 6.2 6 8.38 18.4 14.7 12.4 6.9 3.8 2.2 1.5 1.5 2.2 4.6 10.4 17 7.98 76.3 77.7 83.2 77.1 94.6 93.9 69.9 84.9 88.6 88.8 97.3 85.6 84.83 49 65.2 58.8 50.5 50.8 45.7 64.3 53 66.9 67.6 59.9 66.3 58.17 0.9 2.2 4.6 7.9 11.9 15.7 18.6 17.8 15 10.4 5 1.6 9.31 13.6 12.4 13.5 13.8 15.1 13 10.1 11.4 10.6 11.7 12.5 13 12.56 79.3 77 71.2 68.5 70.7 68.3 64.1 67.2 71.5 76 77.6 78.1 72.43 32.2 36.7 43.2 46.1 46.7 52.9 62 59.4 54.7 42.9 33.7 30.8 45.11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 0 0 0 1 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
800 4 3.9 4 4 3 3.3 3.3 3.1 3.1 3.2 3.6 4 3.54 5.9 6.6 8.2 9 9.5 10.2 11.1 11 9.8 7.8 6.2 6 8.38 18.4 14.7 12.4 6.9 3.8 2.2 1.5 1.5 2.2 4.6 10.4 17 7.98 76.3 77.7 83.2 77.1 94.6 93.9 69.9 84.9 88.6 88.8 97.3 85.6 84.83 49 65.2 58.8 50.5 50.8 45.7 64.3 53 66.9 67.6 59.9 66.3 58.17 0.9 2.2 4.6 7.9 11.9 15.7 18.6 17.8 15 10.4 5 1.6 9.31 13.6 12.4 13.5 13.8 15.1 13 10.1 11.4 10.6 11.7 12.5 13 12.56 79.3 77 71.2 68.5 70.7 68.3 64.1 67.2 71.5 76 77.6 78.1 72.43 32.2 36.7 43.2 46.1 46.7 52.9 62 59.4 54.7 42.9 33.7 30.8 45.11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
800 4 3.9 4 4 3 3.3 3.3 3.1 3.1 3.2 3.6 4 3.54 5.9 6.6 8.2 9 9.5 10.2 11.1 11 9.8 7.8 6.2 6 8.38 18.4 14.7 12.4 6.9 3.8 2.2 1.5 1.5 2.2 4.6 10.4 17 7.98 76.3 77.7 83.2 77.1 94.6 93.9 69.9 84.9 88.6 88.8 97.3 85.6 84.83 49 65.2 58.8 50.5 50.8 45.7 64.3 53 66.9 67.6 59.9 66.3 58.17 0.9 2.2 4.6 7.9 11.9 15.7 18.6 17.8 15 10.4 5 1.6 9.31 13.6 12.4 13.5 13.8 15.1 13 10.1 11.4 10.6 11.7 12.5 13 12.56 79.3 77 71.2 68.5 70.7 68.3 64.1 67.2 71.5 76 77.6 78.1 72.43 32.2 36.7 43.2 46.1 46.7 52.9 62 59.4 54.7 42.9 33.7 30.8 45.11 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
800 4 3.9 4 4 3 3.3 3.3 3.1 3.1 3.2 3.6 4 3.54 5.9 6.6 8.2 9 9.5 10.2 11.1 11 9.8 7.8 6.2 6 8.38 18.4 14.7 12.4 6.9 3.8 2.2 1.5 1.5 2.2 4.6 10.4 17 7.98 76.3 77.7 83.2 77.1 94.6 93.9 69.9 84.9 88.6 88.8 97.3 85.6 84.83 49 65.2 58.8 50.5 50.8 45.7 64.3 53 66.9 67.6 59.9 66.3 58.17 0.9 2.2 4.6 7.9 11.9 15.7 18.6 17.8 15 10.4 5 1.6 9.31 13.6 12.4 13.5 13.8 15.1 13 10.1 11.4 10.6 11.7 12.5 13 12.56 79.3 77 71.2 68.5 70.7 68.3 64.1 67.2 71.5 76 77.6 78.1 72.43 32.2 36.7 43.2 46.1 46.7 52.9 62 59.4 54.7 42.9 33.7 30.8 45.11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 0 1 0 1 1 1 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 NaN 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
800 4 3.9 4 4 3 3.3 3.3 3.1 3.1 3.2 3.6 4 3.54 5.9 6.6 8.2 9 9.5 10.2 11.1 11 9.8 7.8 6.2 6 8.38 18.4 14.7 12.4 6.9 3.8 2.2 1.5 1.5 2.2 4.6 10.4 17 7.98 76.3 77.7 83.2 77.1 94.6 93.9 69.9 84.9 88.6 88.8 97.3 85.6 84.83 49 65.2 58.8 50.5 50.8 45.7 64.3 53 66.9 67.6 59.9 66.3 58.17 0.9 2.2 4.6 7.9 11.9 15.7 18.6 17.8 15 10.4 5 1.6 9.31 13.6 12.4 13.5 13.8 15.1 13 10.1 11.4 10.6 11.7 12.5 13 12.56 79.3 77 71.2 68.5 70.7 68.3 64.1 67.2 71.5 76 77.6 78.1 72.43 32.2 36.7 43.2 46.1 46.7 52.9 62 59.4 54.7 42.9 33.7 30.8 45.11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
